athlete,avg_hr,avg_power,category,classification_confidence,durability_index,duration_min,error,file,ftp_used,intensity_factor,max_power,normalized_power,np_drift_pct,parsed,parser_note,quality_score,subtype,tss
041_Athlete_41,141.2,257.7,HIIT,0.45,,116.0,,041_activity_016.fit,293.3,0.98,400.0,287.3,8.5,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,185.5
041_Athlete_41,138.0,246.3,HIIT,0.45,,100.0,,041_activity_017.fit,293.3,0.959,396.0,281.4,5.3,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,153.4
041_Athlete_41,140.2,245.5,HIIT,0.45,90.1,170.0,,041_activity_018.fit,293.3,0.946,395.0,277.5,-3.6,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,253.6
041_Athlete_41,139.7,237.4,HIIT,0.45,,89.0,,041_activity_019.fit,293.3,0.925,398.0,271.3,-3.8,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,126.9
041_Athlete_41,137.6,251.7,HIIT,0.45,99.9,126.0,,041_activity_020.fit,293.3,0.978,400.0,286.7,0.3,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,200.7
041_Athlete_41,139.3,249.4,HIIT,0.45,,67.0,,041_activity_021.fit,293.3,0.944,400.0,276.8,14.3,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,99.4
041_Athlete_41,144.8,262.7,HIIT,0.45,,56.0,,041_activity_022.fit,293.3,0.993,388.0,291.4,4.7,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,92.1
041_Athlete_41,142.0,247.5,HIIT,0.45,104.5,130.0,,041_activity_023.fit,293.3,0.961,398.0,281.9,6.2,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,200.1
041_Athlete_41,142.6,254.5,HIIT,0.45,106.9,124.0,,041_activity_024.fit,293.3,0.984,394.0,288.7,7.2,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,200.3
041_Athlete_41,140.5,248.4,HIIT,0.45,100.3,131.0,,041_activity_025.fit,293.3,0.962,400.0,282.2,2.5,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,202.0
041_Athlete_41,138.1,246.7,HIIT,0.45,,84.0,,041_activity_026.fit,293.3,0.929,399.0,272.6,-10.8,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,120.9
041_Athlete_41,143.6,245.7,HIIT,0.45,105.1,143.0,,041_activity_027.fit,293.3,0.942,397.0,276.2,5.8,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,211.4
041_Athlete_41,137.9,252.1,HIIT,0.45,108.6,121.0,,041_activity_028.fit,293.3,0.968,400.0,283.9,5.7,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,188.9
041_Athlete_41,145.2,240.5,HIIT,0.45,,90.0,,041_activity_029.fit,293.3,0.942,400.0,276.3,4.0,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,133.1
041_Athlete_41,138.7,254.1,HIIT,0.45,98.0,149.0,,041_activity_030.fit,293.3,0.961,400.0,282.0,-1.2,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,229.5
041_Athlete_41,135.3,242.5,HIIT,0.45,,107.0,,041_activity_031.fit,293.3,0.934,399.0,274.0,5.4,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,155.6
041_Athlete_41,138.0,266.5,HIIT,0.45,,110.0,,041_activity_032.fit,293.3,1.008,400.0,295.6,-8.9,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,186.2
041_Athlete_41,139.7,231.6,HIIT,0.45,104.6,164.0,,041_activity_033.fit,293.3,0.884,396.0,259.2,0.9,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,213.5
041_Athlete_41,138.9,259.9,HIIT,0.45,,116.0,,041_activity_034.fit,293.3,1.003,398.0,294.2,-5.1,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,194.5
041_Athlete_41,137.7,246.6,HIIT,0.45,100.2,171.0,,041_activity_035.fit,293.3,0.95,399.0,278.7,-3.3,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,257.3
041_Athlete_41,140.4,249.5,HIIT,0.45,102.5,171.0,,041_activity_036.fit,293.3,0.962,398.0,282.1,-0.6,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,263.6
041_Athlete_41,140.4,247.7,HIIT,0.45,,109.0,,041_activity_037.fit,293.3,0.953,400.0,279.6,10.7,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,165.1
041_Athlete_41,139.8,243.1,HIIT,0.45,91.7,139.0,,041_activity_038.fit,293.3,0.944,399.0,276.9,-4.6,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,206.4
041_Athlete_41,137.8,244.4,HIIT,0.45,,86.0,,041_activity_039.fit,293.3,0.937,395.0,274.9,-6.2,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,125.9
041_Athlete_41,136.4,254.6,HIIT,0.45,107.6,179.0,,041_activity_040.fit,293.3,0.974,398.0,285.6,7.3,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,282.8
041_Athlete_41,135.7,246.3,HIIT,0.45,,74.0,,041_activity_041.fit,293.3,0.953,398.0,279.6,6.0,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,112.1
041_Athlete_41,142.2,259.2,HIIT,0.45,96.9,143.0,,041_activity_042.fit,293.3,0.984,400.0,288.7,-3.8,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,230.8
041_Athlete_41,141.4,244.8,HIIT,0.45,100.5,175.0,,041_activity_043.fit,293.3,0.943,400.0,276.4,-2.8,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,259.1
041_Athlete_41,142.6,239.2,HIIT,0.45,93.4,145.0,,041_activity_044.fit,293.3,0.919,394.0,269.4,-4.2,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,203.9
041_Athlete_41,145.0,235.9,HIIT,0.45,,76.0,,041_activity_045.fit,293.3,0.92,399.0,269.8,-2.4,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,107.2
041_Athlete_41,136.8,261.4,HIIT,0.45,98.5,169.0,,041_activity_046.fit,293.3,0.991,395.0,290.6,-2.0,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,276.4
041_Athlete_41,137.0,256.8,HIIT,0.45,93.7,132.0,,041_activity_047.fit,293.3,0.976,397.0,286.3,-2.8,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,209.6
041_Athlete_41,140.7,252.7,HIIT,0.45,,63.0,,041_activity_048.fit,293.3,0.98,399.0,287.3,-19.0,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,100.8
041_Athlete_41,138.9,261.5,STEADY,0.5,,92.0,,041_activity_049.fit,293.3,0.978,395.0,287.0,5.8,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,threshold_continuous,146.8
041_Athlete_41,141.5,255.7,HIIT,0.45,,47.0,,041_activity_050.fit,293.3,0.975,398.0,286.0,8.5,True,"synthetic_binary_parser(offset=73, stride=15)",0.94,hiit_unspecified,74.5
042_Athlete_42,138.9,245.3,HIIT,0.45,,71.0,,042_activity_001.fit,298.3,0.935,398.0,279.0,6.9,True,"synthetic_binary_parser(offset=73, stride=15)",0.94,hiit_unspecified,103.5
042_Athlete_42,134.9,242.7,HIIT,0.45,107.0,142.0,,042_activity_002.fit,298.3,0.913,400.0,272.3,3.4,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,197.2
042_Athlete_42,141.1,262.5,HIIT,0.45,107.2,122.0,,042_activity_003.fit,298.3,0.989,398.0,294.9,6.9,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,198.7
042_Athlete_42,139.6,257.5,HIIT,0.45,106.1,133.0,,042_activity_004.fit,298.3,0.958,399.0,285.9,3.3,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,203.6
042_Athlete_42,142.8,254.0,HIIT,0.45,,92.0,,042_activity_005.fit,298.3,0.95,400.0,283.5,1.7,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,138.5
042_Athlete_42,142.8,247.4,HIIT,0.45,93.1,170.0,,042_activity_006.fit,298.3,0.94,400.0,280.3,-3.5,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,250.1
042_Athlete_42,141.3,243.4,HIIT,0.45,102.2,157.0,,042_activity_007.fit,298.3,0.921,396.0,274.6,-1.4,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,221.8
042_Athlete_42,137.5,255.5,HIIT,0.45,,108.0,,042_activity_008.fit,298.3,0.961,399.0,286.6,9.8,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,166.1
042_Athlete_42,142.2,252.5,HIIT,0.45,,72.0,,042_activity_009.fit,298.3,0.953,400.0,284.3,3.8,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,109.0
042_Athlete_42,142.3,248.3,HIIT,0.45,101.9,171.0,,042_activity_010.fit,298.3,0.93,395.0,277.3,-2.7,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,246.3
042_Athlete_42,141.1,240.2,HIIT,0.45,,116.0,,042_activity_011.fit,298.3,0.92,400.0,274.3,3.4,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,163.5
042_Athlete_42,142.1,255.3,HIIT,0.45,,44.0,,042_activity_012.fit,298.3,0.964,396.0,287.6,-8.4,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,68.2
042_Athlete_42,135.5,266.1,STEADY,0.5,,84.0,,042_activity_013.fit,298.3,0.976,390.0,291.1,6.1,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,threshold_continuous,133.3
042_Athlete_42,137.0,253.7,HIIT,0.45,,99.0,,042_activity_014.fit,298.3,0.958,400.0,285.8,1.1,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,151.5
042_Athlete_42,141.1,251.3,HIIT,0.45,99.6,124.0,,042_activity_015.fit,298.3,0.946,399.0,282.2,-0.3,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,185.0
042_Athlete_42,140.9,256.5,HIIT,0.45,95.1,167.0,,042_activity_016.fit,298.3,0.973,400.0,290.2,-0.8,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,263.4
042_Athlete_42,139.2,260.7,HIIT,0.45,,84.0,,042_activity_017.fit,298.3,0.974,398.0,290.4,-0.3,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,132.7
042_Athlete_42,139.1,262.0,HIIT,0.45,,65.0,,042_activity_018.fit,298.3,0.982,400.0,292.8,-9.3,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,104.4
042_Athlete_42,140.0,247.7,HIIT,0.45,110.8,134.0,,042_activity_019.fit,298.3,0.927,398.0,276.7,10.6,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,192.1
042_Athlete_42,138.7,243.9,HIIT,0.45,103.3,177.0,,042_activity_020.fit,298.3,0.925,399.0,276.0,4.1,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,252.5
042_Athlete_42,139.5,248.7,HIIT,0.45,,109.0,,042_activity_021.fit,298.3,0.958,398.0,285.7,-3.1,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,166.7
042_Athlete_42,141.1,257.4,HIIT,0.45,,111.0,,042_activity_022.fit,298.3,0.979,400.0,292.0,-1.3,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,177.3
042_Athlete_42,143.1,250.3,HIIT,0.45,,84.0,,042_activity_023.fit,298.3,0.952,399.0,283.9,-2.8,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,126.8
042_Athlete_42,144.5,258.4,HIIT,0.45,,74.0,,042_activity_024.fit,298.3,0.992,399.0,295.9,10.2,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,121.3
042_Athlete_42,140.7,263.2,HIIT,0.45,108.6,127.0,,042_activity_025.fit,298.3,0.979,400.0,292.1,6.2,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,203.0
042_Athlete_42,141.1,255.0,HIIT,0.45,,104.0,,042_activity_026.fit,298.3,0.958,398.0,285.9,1.4,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,159.2
042_Athlete_42,141.6,250.9,HIIT,0.45,,45.0,,042_activity_027.fit,298.3,0.935,378.0,278.8,-11.1,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,65.5
042_Athlete_42,141.9,247.8,HIIT,0.45,103.6,120.0,,042_activity_028.fit,298.3,0.936,399.0,279.2,1.0,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,175.1
042_Athlete_42,142.3,249.5,HIIT,0.45,110.9,174.0,,042_activity_029.fit,298.3,0.945,400.0,282.0,0.5,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,259.1
042_Athlete_42,139.4,248.2,HIIT,0.45,98.8,170.0,,042_activity_030.fit,298.3,0.944,399.0,281.5,7.6,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,252.2
042_Athlete_42,142.4,264.0,HIIT,0.45,95.3,127.0,,042_activity_031.fit,298.3,0.994,400.0,296.7,-5.6,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,209.3
042_Athlete_42,133.7,250.0,HIIT,0.45,,90.0,,042_activity_032.fit,298.3,0.946,397.0,282.3,4.6,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,134.3
042_Athlete_42,141.8,238.4,HIIT,0.45,,72.0,,042_activity_033.fit,298.3,0.925,392.0,276.0,-8.5,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,102.7
042_Athlete_42,138.0,223.0,HIIT,0.45,,94.0,,042_activity_034.fit,298.3,0.875,400.0,260.9,10.6,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,119.8
042_Athlete_42,139.6,251.8,HIIT,0.45,,103.0,,042_activity_035.fit,298.3,0.954,399.0,284.5,-3.6,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,156.2
042_Athlete_42,137.3,251.3,HIIT,0.45,92.7,156.0,,042_activity_036.fit,298.3,0.956,400.0,285.1,-3.7,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,237.5
042_Athlete_42,143.5,253.6,HIIT,0.45,,104.0,,042_activity_037.fit,298.3,0.958,399.0,285.7,-6.0,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,159.0
042_Athlete_42,142.4,251.7,HIIT,0.45,,73.0,,042_activity_038.fit,298.3,0.952,397.0,284.1,-0.3,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,110.3
042_Athlete_42,135.9,245.8,HIIT,0.45,94.2,172.0,,042_activity_039.fit,298.3,0.937,399.0,279.4,-2.7,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,251.5
042_Athlete_42,140.2,246.8,HIIT,0.45,99.6,140.0,,042_activity_040.fit,298.3,0.939,396.0,280.1,-2.3,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,205.7
042_Athlete_42,138.0,260.7,HIIT,0.45,,119.0,,042_activity_041.fit,298.3,0.978,399.0,291.8,-7.1,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,189.7
042_Athlete_42,142.6,248.2,HIIT,0.45,101.5,155.0,,042_activity_042.fit,298.3,0.947,400.0,282.4,2.9,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,231.5
042_Athlete_42,146.1,243.4,HIIT,0.45,,53.0,,042_activity_043.fit,298.3,0.914,392.0,272.6,1.8,True,"synthetic_binary_parser(offset=73, stride=15)",0.94,hiit_unspecified,73.8
042_Athlete_42,142.5,246.6,HIIT,0.45,102.5,163.0,,042_activity_044.fit,298.3,0.916,397.0,273.4,0.7,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,228.2
042_Athlete_42,141.9,229.1,HIIT,0.45,,47.0,,042_activity_045.fit,298.3,0.886,381.0,264.2,22.0,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,61.5
042_Athlete_42,139.7,258.8,HIIT,0.45,97.5,132.0,,042_activity_046.fit,298.3,0.977,400.0,291.5,1.1,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,210.0
042_Athlete_42,135.7,246.1,HIIT,0.45,,108.0,,042_activity_047.fit,298.3,0.952,400.0,284.0,3.5,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,163.1
042_Athlete_42,138.6,239.9,HIIT,0.45,,71.0,,042_activity_048.fit,298.3,0.907,393.0,270.6,-3.9,True,"synthetic_binary_parser(offset=73, stride=15)",0.94,hiit_unspecified,97.4
042_Athlete_42,134.1,253.9,HIIT,0.45,,81.0,,042_activity_049.fit,298.3,0.948,393.0,282.8,5.9,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,121.4
042_Athlete_42,141.0,254.8,HIIT,0.45,,105.0,,042_activity_050.fit,298.3,0.962,400.0,287.0,-6.0,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,162.0
043_Athlete_43,138.0,253.2,HIIT,0.45,99.0,164.0,,043_activity_001.fit,304.1,0.941,400.0,286.1,-0.3,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,241.9
043_Athlete_43,139.4,240.4,HIIT,0.45,98.6,150.0,,043_activity_002.fit,304.1,0.902,400.0,274.4,-1.2,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,203.5
043_Athlete_43,142.1,220.8,HIIT,0.45,,49.0,,043_activity_003.fit,304.1,0.838,379.0,254.8,-5.4,True,"synthetic_binary_parser(offset=73, stride=15)",0.94,hiit_unspecified,57.3
043_Athlete_43,141.8,252.6,HIIT,0.45,,60.0,,043_activity_004.fit,304.1,0.923,399.0,280.7,13.9,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,85.2
043_Athlete_43,142.9,241.1,HIIT,0.45,,63.0,,043_activity_005.fit,304.1,0.897,398.0,272.8,-4.7,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,84.5
043_Athlete_43,144.6,249.8,HIIT,0.45,,46.0,,043_activity_006.fit,304.1,0.929,398.0,282.5,-0.1,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,66.2
043_Athlete_43,141.9,243.6,HIIT,0.45,,96.0,,043_activity_007.fit,304.1,0.903,398.0,274.6,7.2,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,130.5
043_Athlete_43,141.8,251.1,HIIT,0.45,100.5,174.0,,043_activity_008.fit,304.1,0.92,400.0,279.7,-0.8,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,245.3
043_Athlete_43,140.4,236.8,HIIT,0.45,109.1,133.0,,043_activity_009.fit,304.1,0.892,395.0,271.4,8.9,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,176.5
043_Athlete_43,142.9,241.5,HIIT,0.45,104.5,179.0,,043_activity_010.fit,304.1,0.9,398.0,273.6,1.8,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,241.5
043_Athlete_43,137.9,244.1,HIIT,0.45,109.0,149.0,,043_activity_011.fit,304.1,0.895,400.0,272.3,9.0,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,199.1
043_Athlete_43,137.1,238.4,HIIT,0.45,,115.0,,043_activity_012.fit,304.1,0.887,397.0,269.7,5.2,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,150.7
043_Athlete_43,142.3,259.7,HIIT,0.45,,95.0,,043_activity_013.fit,304.1,0.951,399.0,289.1,-2.2,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,143.1
043_Athlete_43,139.6,248.7,HIIT,0.45,,66.0,,043_activity_014.fit,304.1,0.936,399.0,284.6,-1.7,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,96.3
043_Athlete_43,144.7,258.1,HIIT,0.45,,95.0,,043_activity_015.fit,304.1,0.94,399.0,286.0,3.4,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,140.0
043_Athlete_43,138.9,260.6,HIIT,0.45,98.6,154.0,,043_activity_016.fit,304.1,0.948,400.0,288.3,-1.7,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,230.7
043_Athlete_43,139.8,255.9,HIIT,0.45,104.0,134.0,,043_activity_017.fit,304.1,0.936,399.0,284.6,2.5,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,195.6
043_Athlete_43,141.0,256.7,HIIT,0.45,,65.0,,043_activity_018.fit,304.1,0.94,396.0,285.9,6.6,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,95.7
043_Athlete_43,139.3,257.2,HIIT,0.45,102.1,154.0,,043_activity_019.fit,304.1,0.945,400.0,287.3,0.2,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,229.0
043_Athlete_43,138.6,257.8,HIIT,0.45,,98.0,,043_activity_020.fit,304.1,0.946,397.0,287.6,-2.7,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,146.1
043_Athlete_43,139.0,257.9,HIIT,0.45,102.1,178.0,,043_activity_021.fit,304.1,0.938,400.0,285.2,-0.6,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,261.0
043_Athlete_43,138.6,250.5,HIIT,0.45,106.8,121.0,,043_activity_022.fit,304.1,0.935,400.0,284.4,5.2,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,176.4
043_Athlete_43,139.1,254.3,HIIT,0.45,98.8,126.0,,043_activity_023.fit,304.1,0.926,397.0,281.6,-0.8,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,180.1
043_Athlete_43,144.0,264.7,HIIT,0.45,,54.0,,043_activity_024.fit,304.1,0.964,399.0,293.0,6.1,True,"synthetic_binary_parser(offset=73, stride=15)",0.94,hiit_unspecified,83.6
043_Athlete_43,145.4,247.7,HIIT,0.45,,44.0,,043_activity_025.fit,304.1,0.931,400.0,283.0,-8.7,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,63.5
043_Athlete_43,140.3,243.4,HIIT,0.45,,104.0,,043_activity_026.fit,304.1,0.912,396.0,277.2,-7.1,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,144.0
043_Athlete_43,133.4,214.4,HIIT,0.45,,114.0,,043_activity_027.fit,304.1,0.827,385.0,251.4,7.0,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,129.9
043_Athlete_43,136.8,237.6,HIIT,0.45,,64.0,,043_activity_028.fit,304.1,0.88,392.0,267.6,-10.2,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,82.6
043_Athlete_43,138.3,262.6,HIIT,0.45,100.0,131.0,,043_activity_029.fit,304.1,0.971,400.0,295.4,1.1,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,206.0
043_Athlete_43,137.6,267.2,HIIT,0.45,,84.0,,043_activity_030.fit,304.1,0.989,400.0,300.7,-3.0,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,136.9
043_Athlete_43,136.7,258.2,HIIT,0.45,,119.0,,043_activity_031.fit,304.1,0.935,392.0,284.5,-0.5,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,173.6
043_Athlete_43,141.9,256.2,HIIT,0.45,91.0,177.0,,043_activity_032.fit,304.1,0.936,400.0,284.8,-4.0,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,258.7
043_Athlete_43,139.0,244.1,HIIT,0.45,90.5,121.0,,043_activity_033.fit,304.1,0.904,395.0,275.0,-7.1,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,164.9
043_Athlete_43,139.7,259.4,HIIT,0.45,,112.0,,043_activity_034.fit,304.1,0.962,400.0,292.7,-6.7,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,172.9
043_Athlete_43,138.0,260.8,HIIT,0.45,,56.0,,043_activity_035.fit,304.1,0.963,399.0,292.7,1.2,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,86.5
043_Athlete_43,138.9,246.9,HIIT,0.45,97.8,159.0,,043_activity_036.fit,304.1,0.913,399.0,277.6,-5.7,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,220.8
043_Athlete_43,140.7,261.8,HIIT,0.45,103.9,135.0,,043_activity_037.fit,304.1,0.968,400.0,294.4,-0.8,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,210.9
